"CustomerID","Restaurant","RKDate","RegionName","BrandsNames","DishCategoryName","Quantity","SummBasic","SummAfterPointsUsage"
2898197,391,"2017-07-16","Москва и Московская область ","TGI FRIDAYS","NON ALCOHOL",2,2,2
2903215,43,"2015-04-07","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2748887,43,"2015-05-22","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2862077,46,"2015-03-05","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2862077,46,"2015-03-11","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2862077,46,"2015-03-13","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2862077,46,"2015-04-20","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2862077,46,"2015-05-13","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2801997,46,"2015-05-20","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2862077,46,"2015-05-28","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,3.21
2862077,46,"2015-06-01","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2777708,47,"2015-02-22","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2807046,47,"2015-02-26","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2764143,49,"2016-08-03","Москва и Московская область ","IL Патио","FOOD",1,5,2.5
2912639,56,"2015-03-31","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2903056,56,"2015-05-22","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2750037,56,"2015-06-04","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,2.5
2750089,62,"2015-02-24","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2813925,62,"2015-02-27","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2771931,62,"2015-03-04","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2872133,62,"2015-03-07","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2752323,62,"2015-04-03","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2884096,62,"2015-04-24","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2872133,62,"2015-05-05","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,2.55
2884096,62,"2015-05-06","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,5
2827596,62,"2015-05-16","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,2.59
2752323,62,"2015-05-20","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,2.52
2750555,62,"2015-05-30","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,3.05
2894768,93,"2015-05-19","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2769660,116,"2015-08-26","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2742153,116,"2015-11-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,4.14
2888932,125,"2015-03-14","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2763416,139,"2015-07-30","Москва и Московская область ","IL Патио,Шикари","FOOD",1,5,5
2822866,139,"2015-10-06","Москва и Московская область ","IL Патио,Шикари","FOOD",1,5,2.83
2740319,193,"2015-07-28","Екатеринбург","Планета Суши","FOOD",1,5,5
2741882,235,"2015-03-19","Москва и Московская область ","IL Патио","INSTRUCTION",1,5,5
2806092,235,"2015-04-08","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2806092,235,"2015-05-15","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2907252,235,"2015-06-02","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2907252,235,"2015-06-11","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,2.51
2907252,235,"2015-07-07","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,2.93
2907252,235,"2015-08-13","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2907252,235,"2015-08-26","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2865664,235,"2015-09-01","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,3.07
2865664,235,"2015-09-08","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2777940,235,"2015-10-19","Москва и Московская область ","IL Патио","INSTRUCTION",1,5,5
2735937,235,"2015-12-22","Москва и Московская область ","IL Патио","INSTRUCTION",1,5,3.24
2743310,235,"2015-12-29","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,2.52
2777940,235,"2016-01-18","Москва и Московская область ","IL Патио","INSTRUCTION",1,5,5
2777940,235,"2016-02-18","Москва и Московская область ","IL Патио","INSTRUCTION",1,5,5
2729810,283,"2015-02-19","Новосибирск","IL Патио","FOOD",1,5,2.5
2887529,295,"2016-09-28","Москва и Московская область ","Шикари","FOOD",1,5,3.8
2862085,296,"2017-01-16","Москва и Московская область ","Шикари","FOOD",1,5,5
2894613,298,"2017-01-14","Москва и Московская область ","Шикари","FOOD",1,5,5
2746191,298,"2017-05-12","Москва и Московская область ","Шикари","FOOD",1,5,4.11
2745480,317,"2015-01-21","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2910472,317,"2015-04-24","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-04-27","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-04-30","Москва и Московская область ","IL Патио","FOOD",1,5,2.5
2743266,317,"2015-05-15","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-05-19","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-05-22","Москва и Московская область ","IL Патио","FOOD",1,5,2.52
2743266,317,"2015-06-16","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-06-29","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-07-13","Москва и Московская область ","IL Патио","FOOD",1,5,5
2743266,317,"2015-08-28","Москва и Московская область ","IL Патио","FOOD",1,5,5
2883936,317,"2015-09-14","Москва и Московская область ","IL Патио","FOOD",1,5,3
2748570,390,"2015-01-18","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2735400,392,"2015-01-07","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2764983,393,"2015-03-03","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2877901,393,"2015-03-16","Москва и Московская область ","IL Патио","FOOD",1,5,5
2770460,404,"2015-04-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.5
2796628,404,"2015-05-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2903115,404,"2015-07-29","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,3.21
2892957,404,"2015-12-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,4.48
2796487,405,"2015-04-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.51
2796487,405,"2015-06-08","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2894296,405,"2015-07-31","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2788290,405,"2015-09-13","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2862050,408,"2015-04-24","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2749368,411,"2015-07-07","Москва и Московская область ","IL Патио,TGI FRIDAYS,Шикари","FOOD",1,5,5
2772417,412,"2015-02-11","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2772417,412,"2015-08-02","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.82
2763823,417,"2015-07-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2745327,419,"2015-01-16","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2733613,424,"2015-07-15","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2893377,433,"2015-03-21","Москва и Московская область ","IL Патио","FOOD",1,5,5
2805934,436,"2015-03-04","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2871485,437,"2015-05-28","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,5,5
2849494,437,"2015-05-29","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,5,5
2880631,437,"2015-08-06","Москва и Московская область ","IL Патио,Шикари","FOOD",1,5,4.68
2852550,437,"2015-10-07","Москва и Московская область ","IL Патио,Шикари","FOOD",1,5,5
2741828,442,"2015-01-12","Москва и Московская область ","Планета Суши","NON ALCOHOL",1,5,5
2819035,442,"2015-02-28","Москва и Московская область ","Планета Суши","NON ALCOHOL",1,5,5
2816628,442,"2015-04-20","Москва и Московская область ","Планета Суши","NON ALCOHOL",1,5,5
2750089,443,"2015-03-01","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2895382,443,"2015-07-29","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,5,5
2750089,443,"2015-11-18","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.5
2810585,444,"2015-05-19","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2884152,462,"2015-04-30","Москва и Московская область ","Планета Мировое Кафе","NON ALCOHOL",1,5,3.1
2747061,471,"2015-03-08","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2741505,501,"2015-01-25","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2785339,501,"2015-04-24","Москва и Московская область ","IL Патио","NON ALCOHOL",1,5,5
2855320,595,"2015-05-22","Пермь","IL Патио,Планета Суши","FOOD",1,5,2.59
2765045,650,"2015-04-16","Череповец","IL Патио","FOOD",1,5,5
2895218,650,"2015-05-01","Череповец","IL Патио","FOOD",1,5,4.36
2895218,650,"2015-08-15","Череповец","IL Патио","FOOD",1,5,2.87
2895218,650,"2016-08-08","Череповец","IL Патио","FOOD",1,5,5
2895218,650,"2016-08-09","Череповец","IL Патио","FOOD",1,5,5
2895218,650,"2016-08-15","Череповец","IL Патио","FOOD",1,5,4.39
2895218,650,"2016-08-21","Череповец","IL Патио","FOOD",1,5,5
2895218,650,"2016-08-25","Череповец","IL Патио","FOOD",1,5,5
2729539,655,"2015-03-17","Нижний Новгород","IL Патио","FOOD",1,5,5
2728549,679,"2015-04-30","Москва и Московская область ","IL Патио,Шикари","INSTRUCTION",1,5,2.5
2807527,685,"2015-06-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,3.31
2905794,685,"2015-06-30","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2737973,686,"2015-01-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2755549,686,"2015-01-25","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2755549,686,"2015-06-05","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,3.95
2764676,686,"2015-06-22","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2903358,686,"2015-11-13","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2746512,689,"2015-01-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2741580,712,"2015-03-30","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2745033,712,"2015-05-01","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2744614,712,"2015-07-11","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.73
2740008,718,"2015-08-22","Москва и Московская область ","IL Патио","FOOD",1,5,5
2730257,718,"2015-12-07","Москва и Московская область ","IL Патио","FOOD",1,5,5
2888151,721,"2015-03-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2734286,726,"2016-02-24","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,3.84
2784315,728,"2016-01-06","Москва и Московская область ","IL Патио","FOOD",1,5,4.19
2792240,785,"2015-03-20","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2840422,785,"2015-03-20","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2805788,785,"2015-06-25","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2781774,785,"2015-08-16","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2906533,785,"2015-09-22","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.53
2873323,787,"2015-03-28","Москва и Московская область ","IL Патио","FOOD",1,5,5
2898941,788,"2015-06-04","Москва и Московская область ","IL Патио","FOOD",1,5,4.25
2736795,793,"2016-01-08","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2828376,908,"2015-05-07","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.7
2781574,911,"2015-05-20","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2795609,911,"2015-08-04","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2732238,920,"2015-02-07","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2762240,920,"2015-02-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2909510,920,"2015-04-25","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.51
2741407,920,"2015-07-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2768733,921,"2015-02-07","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750496,921,"2015-05-23","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2768733,921,"2015-06-05","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750115,922,"2015-03-16","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750115,922,"2015-04-14","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750115,922,"2015-04-16","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750115,922,"2015-04-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2773428,922,"2015-05-27","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750115,922,"2015-07-06","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2750115,922,"2015-08-11","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.5
2750115,922,"2015-08-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.5
2750115,922,"2015-08-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.5
2750115,922,"2015-08-25","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.5
2750115,922,"2015-10-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2912433,923,"2015-04-18","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2912433,923,"2015-11-23","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2767242,926,"2015-07-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2741937,926,"2015-08-26","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2767242,926,"2015-09-03","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2767242,926,"2015-09-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2767242,926,"2015-09-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2886297,926,"2015-12-03","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,3.94
2884232,926,"2015-12-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.51
2767185,926,"2015-12-11","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2886297,926,"2015-12-23","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,4.51
2825435,928,"2015-07-08","Москва и Московская область ","IL Патио","FOOD",1,5,5
2822066,929,"2015-04-09","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-04-10","Москва и Московская область ","IL Патио","FOOD",1,5,5
2905777,929,"2015-04-13","Москва и Московская область ","IL Патио","FOOD",1,5,5
2751127,929,"2015-04-14","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-04-17","Москва и Московская область ","IL Патио","FOOD",1,5,5
2748010,929,"2015-04-17","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-04-23","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-04-29","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891564,929,"2015-05-13","Москва и Московская область ","IL Патио","FOOD",1,5,5
2822066,929,"2015-05-14","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891564,929,"2015-05-26","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-05-26","Москва и Московская область ","IL Патио","FOOD",1,5,2.52
2891564,929,"2015-05-27","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-05-27","Москва и Московская область ","IL Патио","FOOD",1,5,5
2774655,929,"2015-06-04","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-06-08","Москва и Московская область ","IL Патио","FOOD",1,5,5
2905777,929,"2015-06-09","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-06-11","Москва и Московская область ","IL Патио","FOOD",1,5,5
2905777,929,"2015-06-11","Москва и Московская область ","IL Патио","FOOD",1,5,5
2905777,929,"2015-06-26","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-07-10","Москва и Московская область ","IL Патио","FOOD",1,5,5
2891520,929,"2015-07-16","Москва и Московская область ","IL Патио","FOOD",1,5,2.5
2891520,929,"2015-07-29","Москва и Московская область ","IL Патио","FOOD",1,5,2.5
2908033,932,"2015-03-28","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2749487,933,"2015-01-19","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2791947,933,"2015-03-07","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2762703,933,"2015-03-07","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2890341,933,"2015-03-15","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2882252,933,"2015-03-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2785339,933,"2015-05-03","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2733693,933,"2015-05-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,3.26
2740292,933,"2016-08-26","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2741785,934,"2015-01-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2759058,934,"2015-02-13","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2741785,934,"2015-02-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2767047,934,"2015-05-06","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2742305,934,"2015-07-22","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,5
2747295,934,"2015-08-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,5,2.76
2767598,450,"2017-11-22","Москва и Московская область ","Мама Раша","FOOD",1,9,7
2740730,721,"2015-01-24","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,9
2901049,721,"2015-03-22","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,9
2758212,721,"2015-06-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,5.07
2883665,721,"2015-08-24","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,9
2758212,721,"2015-08-26","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,9
2758212,721,"2015-09-02","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,9
2758212,721,"2015-09-14","Москва и Московская область ","IL Патио,Планета Суши","FOOD",5,9,9
2793037,40,"2016-06-13","Москва и Московская область ","Американский Бар и Гриль","FOOD",1,10,5.02
2738988,40,"2016-06-23","Москва и Московская область ","Американский Бар и Гриль","FOOD",1,10,10
2793886,40,"2016-10-12","Москва и Московская область ","Американский Бар и Гриль","FOOD",1,10,10
2901185,40,"2016-10-30","Москва и Московская область ","Американский Бар и Гриль","FOOD",2,10,10
2901185,40,"2016-11-05","Москва и Московская область ","Американский Бар и Гриль","FOOD",2,10,10
2750233,40,"2016-11-18","Москва и Московская область ","Американский Бар и Гриль","FOOD",2,10,5
2792236,42,"2015-04-09","Санкт-Петербург и Ленинградская область ","IL Патио","FOOD",1,10,10
2750851,42,"2015-06-18","Санкт-Петербург и Ленинградская область ","IL Патио","FOOD",1,10,10
2763808,42,"2015-09-03","Санкт-Петербург и Ленинградская область ","IL Патио","NON ALCOHOL",1,10,10
2730340,43,"2015-01-03","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,9.86
2771426,43,"2015-02-16","Москва и Московская область ","IL Патио","FOOD",1,10,10
2783038,43,"2015-02-20","Москва и Московская область ","IL Патио","FOOD",1,10,10
2826123,43,"2015-03-04","Москва и Московская область ","IL Патио","FOOD",1,10,10
2783344,43,"2015-03-10","Москва и Московская область ","IL Патио","FOOD",1,10,10
2890834,43,"2015-03-15","Москва и Московская область ","IL Патио","FOOD",1,10,10
2771897,43,"2015-03-15","Москва и Московская область ","IL Патио","FOOD",1,10,10
2771426,43,"2015-03-16","Москва и Московская область ","IL Патио","FOOD",1,10,10
2896502,43,"2015-03-23","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2736633,43,"2015-05-10","Москва и Московская область ","IL Патио","FOOD",1,10,8.09
2888593,43,"2015-05-24","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,5.1
2761657,43,"2015-05-30","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2783344,43,"2015-06-10","Москва и Московская область ","IL Патио","FOOD",1,10,10
2907395,43,"2015-06-19","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2783038,43,"2015-06-29","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2867674,43,"2015-07-28","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2741737,43,"2015-08-01","Москва и Московская область ","IL Патио","FOOD",1,10,10
2771426,43,"2015-08-03","Москва и Московская область ","IL Патио","FOOD",1,10,10
2907395,43,"2015-08-07","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2777962,43,"2015-08-09","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,9.76
2733081,43,"2015-08-16","Москва и Московская область ","IL Патио","FOOD",2,10,6.26
2907395,43,"2015-08-19","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,7.86
2910374,43,"2015-08-28","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2783038,43,"2015-08-28","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2783344,43,"2015-09-10","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2907395,43,"2015-09-17","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2907395,43,"2015-10-20","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
