"CustomerID","Restaurant","RKDate","RegionName","BrandsNames","DishCategoryName","Quantity","SummBasic","SummAfterPointsUsage"
2771859,139,"2016-06-06","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,7.04
2771859,139,"2016-06-07","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2791729,139,"2016-06-24","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2759755,139,"2016-07-15","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2742488,139,"2016-07-25","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2890812,139,"2016-08-15","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2763416,139,"2016-08-16","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2771859,139,"2016-09-07","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,7.34
2771859,139,"2016-09-09","Москва и Московская область ","IL Патио,Шикари","NON ALCOHOL",1,10,10
2778050,172,"2015-04-01","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2885938,172,"2015-05-08","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2894596,172,"2015-05-14","Москва и Московская область ","IL Патио","FOOD",2,10,10
2762300,172,"2015-05-24","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2778050,172,"2016-02-25","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2885938,172,"2017-04-01","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2768840,183,"2017-11-29","Новосибирск","IL Патио","NON ALCOHOL",1,10,10
2840693,184,"2016-02-28","Новосибирск","Планета Суши","FOOD",1,10,5.01
2882134,215,"2016-03-10","Новосибирск","Планета Суши","FOOD",1,10,9.1
2746213,218,"2015-05-06","Екатеринбург","TGI FRIDAYS","FOOD",1,10,10
2911076,218,"2015-08-28","Екатеринбург","TGI FRIDAYS","FOOD",1,10,8.32
2847708,218,"2015-12-12","Екатеринбург","TGI FRIDAYS","FOOD",1,10,10
2806594,235,"2015-02-26","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2749368,235,"2015-05-17","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2735937,235,"2015-09-15","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2735937,235,"2015-09-30","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,6.42
2735937,235,"2015-10-23","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2777940,235,"2015-11-05","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,7.13
2777940,235,"2015-11-10","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2777940,235,"2015-12-23","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2777940,235,"2016-01-14","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,5
2777940,235,"2016-01-21","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2777940,235,"2016-02-08","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,5.69
2777940,235,"2016-02-20","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2777940,235,"2016-02-24","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,6.1
2777940,235,"2016-03-24","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,7.4
2777940,235,"2016-04-05","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,6.86
2777940,235,"2016-04-06","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2777940,235,"2016-05-17","Москва и Московская область ","IL Патио","INSTRUCTION",2,10,10
2750749,235,"2016-12-09","Москва и Московская область ","IL Патио","FOOD",1,10,5
2909296,262,"2016-07-03","Самара","IL Патио,Планета Суши","FOOD",1,10,6.52
2729810,283,"2015-01-03","Новосибирск","IL Патио","FOOD",2,10,10
2801853,285,"2015-03-08","Новосибирск","IL Патио","FOOD",2,10,10
2781300,289,"2015-04-15","Красноярск","TGI FRIDAYS","FOOD",1,10,6.57
2781300,289,"2015-04-15","Красноярск","TGI FRIDAYS","FOOD",1,10,6.57
2814898,295,"2017-09-19","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,4.99
2750656,295,"2017-12-29","Москва и Московская область ","Шикари","FOOD",1,10,6.87
2892780,296,"2016-09-28","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,5.81
2783344,296,"2017-02-22","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,7.09
2783344,296,"2017-05-26","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,4.97
2884152,297,"2017-02-14","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,10
2884152,297,"2017-08-18","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,10
2782423,298,"2017-02-16","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,10
2883060,298,"2017-02-26","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,10
2780976,298,"2017-03-05","Москва и Московская область ","Шикари","FOOD",2,10,6.41
2909437,298,"2017-04-05","Москва и Московская область ","Шикари","FOOD",2,10,10
2757203,298,"2017-04-15","Москва и Московская область ","Шикари","FOOD",2,10,10
2913068,298,"2017-08-02","Москва и Московская область ","Шикари","FOOD",1,10,10
2732734,298,"2017-10-22","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,8.65
2838143,298,"2017-11-20","Москва и Московская область ","Шикари","NON ALCOHOL",1,10,4.99
2808407,310,"2015-04-24","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2784251,317,"2015-02-18","Москва и Московская область ","IL Патио","FOOD",2,10,10
2743266,317,"2015-04-13","Москва и Московская область ","IL Патио","FOOD",2,10,10
2743266,317,"2015-04-15","Москва и Московская область ","IL Патио","FOOD",2,10,5
2883936,317,"2015-09-21","Москва и Московская область ","IL Патио","FOOD",2,10,10
2766894,388,"2015-02-10","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-02-11","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-02-19","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-02-20","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-03","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-03","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-04","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,5.65
2766894,388,"2015-03-04","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,5.65
2766894,388,"2015-03-10","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-10","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-16","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-16","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2760868,388,"2015-03-19","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-20","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,5.77
2766894,388,"2015-03-20","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,5.77
2766894,388,"2015-03-23","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2766894,388,"2015-03-23","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2758358,390,"2015-01-28","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2762989,390,"2015-04-16","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2820650,390,"2015-05-23","Москва и Московская область ","IL Патио","FOOD",1,10,10
2771428,390,"2015-07-03","Москва и Московская область ","IL Патио","NON ALCOHOL",2,10,10
2912538,390,"2015-07-22","Москва и Московская область ","IL Патио","FOOD",1,10,6.89
2880075,390,"2016-02-06","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2880378,390,"2016-07-10","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2885987,390,"2016-08-17","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2756140,390,"2017-08-28","Москва и Московская область ","IL Патио","FOOD",1,10,9.1
2912991,390,"2017-11-18","Москва и Московская область ","IL Патио","FOOD",1,10,6.32
2748926,390,"2017-12-30","Москва и Московская область ","IL Патио","FOOD",1,10,10
2751350,391,"2015-02-19","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2774936,391,"2015-02-28","Москва и Московская область ","TGI FRIDAYS","FOOD",1,10,10
2743227,392,"2015-01-14","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2744422,392,"2015-02-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",2,10,5
2753466,392,"2015-02-06","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2812057,392,"2015-04-13","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2780976,392,"2015-04-27","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2776931,392,"2015-04-30","Москва и Московская область ","IL Патио,Планета Суши","FOOD DELIVERY",1,10,6.54
2776931,392,"2015-04-30","Москва и Московская область ","IL Патио,Планета Суши","FOOD DELIVERY",1,10,6.54
2776931,392,"2015-04-30","Москва и Московская область ","IL Патио,Планета Суши","FOOD DELIVERY",1,10,6.54
2780976,392,"2015-06-16","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2734229,392,"2015-06-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2734229,392,"2015-07-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2780976,392,"2015-07-27","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,6.79
2752316,392,"2015-07-27","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2885724,392,"2015-07-27","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,5.05
2780976,392,"2015-08-07","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.14
2766797,392,"2015-08-11","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2780976,392,"2015-08-12","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2015-08-16","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2015-08-18","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.54
2780976,392,"2015-08-25","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2015-09-21","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2015-09-29","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.06
2730034,392,"2015-10-07","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2872482,392,"2015-10-10","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2888912,392,"2015-10-22","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.02
2780976,392,"2015-12-01","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2015-12-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2748273,392,"2015-12-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD DELIVERY",1,10,8.1
2748273,392,"2015-12-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD DELIVERY",1,10,8.1
2780976,392,"2015-12-25","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2015-12-28","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.01
2734229,392,"2015-12-29","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.7
2803286,392,"2016-01-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2016-01-08","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2016-01-27","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.9
2803286,392,"2016-01-30","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2803286,392,"2016-02-16","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,8.74
2803286,392,"2016-02-27","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2016-02-27","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,7.68
2734229,392,"2016-03-17","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2803286,392,"2016-03-26","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2016-04-03","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2911407,392,"2016-05-05","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2016-06-05","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2016-06-28","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2016-06-29","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2016-07-30","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,7.78
2885724,392,"2016-08-04","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2780976,392,"2016-08-10","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2734229,392,"2016-09-10","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.13
2756090,393,"2015-03-25","Москва и Московская область ","IL Патио","FOOD",1,10,10
2822063,393,"2015-05-30","Москва и Московская область ","IL Патио","FOOD",2,10,10
2811041,393,"2015-06-20","Москва и Московская область ","IL Патио","FOOD",1,10,10
2839005,393,"2015-08-31","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2885808,393,"2015-09-22","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2755145,393,"2015-11-08","Москва и Московская область ","IL Патио","FOOD DELIVERY",1,10,10
2782887,393,"2015-11-13","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,5.01
2782386,393,"2016-01-22","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,5.06
2746653,393,"2016-01-23","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2872326,393,"2016-04-24","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2871449,393,"2016-05-26","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2872514,393,"2016-06-18","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2885808,393,"2016-07-11","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2768512,393,"2016-08-13","Москва и Московская область ","IL Патио","NON ALCOHOL",1,10,10
2801970,393,"2017-03-14","Москва и Московская область ","IL Патио","FOOD",1,10,10
2801970,393,"2017-03-14","Москва и Московская область ","IL Патио","FOOD",1,10,10
2779469,397,"2015-02-24","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2771232,397,"2015-03-05","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2768937,397,"2015-03-15","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",2,10,10
2738981,397,"2015-06-19","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2883303,397,"2015-07-06","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2776048,397,"2015-10-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,7.07
2762521,397,"2015-10-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.95
2776048,397,"2015-10-15","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,8.83
2762521,397,"2015-10-19","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,8.09
2776048,397,"2015-11-10","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,8.77
2883303,397,"2015-12-17","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2776048,397,"2015-12-24","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,8.47
2904545,397,"2016-01-17","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2912433,397,"2016-06-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2779469,397,"2016-06-23","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2798123,397,"2017-11-19","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,8.01
2798123,397,"2017-11-19","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,8.01
2728549,404,"2015-01-08","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2728549,404,"2015-01-08","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2743790,404,"2015-01-14","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2740400,404,"2015-01-20","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2740400,404,"2015-01-26","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2735212,404,"2015-02-05","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2770460,404,"2015-02-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2740400,404,"2015-02-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2770395,404,"2015-02-10","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2786214,404,"2015-02-19","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",2,10,10
2786214,404,"2015-02-19","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2767087,404,"2015-03-03","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2740400,404,"2015-03-03","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2802815,404,"2015-03-05","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2885186,404,"2015-03-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2818725,404,"2015-03-21","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",2,10,10
2796628,404,"2015-03-21","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",2,10,7.33
2770460,404,"2015-03-30","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2885186,404,"2015-04-05","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2907630,404,"2015-04-10","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2907630,404,"2015-04-17","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2770460,404,"2015-04-22","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,5
2907630,404,"2015-04-27","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2907630,404,"2015-05-07","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2907630,404,"2015-05-18","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2907630,404,"2015-05-28","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2894296,404,"2015-05-28","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2897575,404,"2015-06-05","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2752487,404,"2015-06-08","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2773859,404,"2015-06-10","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2731279,404,"2015-06-11","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2885186,404,"2015-06-29","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,5.03
2880385,404,"2015-07-10","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,5.21
2884756,404,"2015-07-20","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,8.29
2907630,404,"2015-07-21","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2744323,404,"2015-08-05","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2907630,404,"2015-08-28","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.02
2773859,404,"2015-08-28","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,7.34
2892957,404,"2015-08-31","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2773859,404,"2015-09-01","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2907630,404,"2015-09-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.82
2907630,404,"2015-09-03","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2907630,404,"2015-09-15","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,6.65
2884756,404,"2015-09-23","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2740400,404,"2015-10-05","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2773859,404,"2015-10-19","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2773859,404,"2015-11-16","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2859183,404,"2015-11-24","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2731677,404,"2015-11-24","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.07
2743015,404,"2015-12-01","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2773859,404,"2015-12-08","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2892957,404,"2015-12-17","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,8.95
2773859,404,"2015-12-24","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2879311,404,"2016-02-03","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2773859,404,"2016-03-03","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2862890,404,"2016-03-14","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2745503,405,"2015-04-04","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2796487,405,"2015-05-12","Москва и Московская область ","IL Патио,Планета Суши","FOOD",2,10,10
2894630,405,"2015-07-16","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.32
2894630,405,"2015-07-18","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2899332,405,"2015-08-30","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2832254,405,"2016-04-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,10
2751920,405,"2016-04-09","Москва и Московская область ","IL Патио,Планета Суши","FOOD",1,10,10
2745527,405,"2016-08-02","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,7.21
2887576,405,"2016-08-19","Москва и Московская область ","IL Патио,Планета Суши","NON ALCOHOL",1,10,5.11
